OU_NAME,CUSTOMER_NUMBER,customer name,BRAND,SALES_ORDER,CUST_PO_NUMBER,ORDER_TYPE,HEAD_STATUS,LINE_NUMBER,STYLE,COLOR,STYLE_COLOR,BLANK,SKU,SKU_DESC,UPC,LINE_STATUS,COMMENT1,SELLING_SEASON_CODE,ORDERED_DATE,REQUEST_DATE,SCHEDULE_DATE,LAD,DEMAND_CLASS,OPEN_QTY,RRP,discount,unit selling price with discount,selling price with discount
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,74.1,1162014,BBLC,1162014-BBLC,,1162014-BBLC-06D,W BONDI 9 WIDE,197634746197,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-14,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1499,0.8,1199.2,1199.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,75.1,1162014,BBLC,1162014-BBLC,,1162014-BBLC-07.5D,W BONDI 9 WIDE,197634746203,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-28,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1499,0.8,1199.2,1199.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,76.1,1162014,BBLC,1162014-BBLC,,1162014-BBLC-07D,W BONDI 9 WIDE,197634746067,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1499,0.8,1199.2,2398.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,77.1,1162014,BBLC,1162014-BBLC,,1162014-BBLC-08D,W BONDI 9 WIDE,197634746074,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1499,0.8,1199.2,1199.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,78.1,1162030,BBLC,1162030-BBLC,,1162030-BBLC-09.5D,M CLIFTON 10,197634748900,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,79.1,1162030,BBLC,1162030-BBLC,,1162030-BBLC-10.5D,M CLIFTON 10,197634748955,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-18,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,80.1,1162031,BBLC,1162031-BBLC,,1162031-BBLC-06.5B,W CLIFTON 10,197634750989,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,81.1,1162031,BBLC,1162031-BBLC,,1162031-BBLC-06B,W CLIFTON 10,197634750996,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1199,0.8,959.2,959.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,82.1,1162031,BBLC,1162031-BBLC,,1162031-BBLC-07.5B,W CLIFTON 10,197634751009,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,83.1,1162031,BBLC,1162031-BBLC,,1162031-BBLC-07B,W CLIFTON 10,197634751016,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,84.1,1162031,CRDS,1162031-CRDS,,1162031-CRDS-06.5B,W CLIFTON 10,197634751818,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-25,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,85.1,1162031,CRDS,1162031-CRDS,,1162031-CRDS-06B,W CLIFTON 10,197634751979,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-25,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1199,0.8,959.2,959.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,86.1,1162031,CRDS,1162031-CRDS,,1162031-CRDS-07.5B,W CLIFTON 10,197634751832,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,87.1,1162031,CRDS,1162031-CRDS,,1162031-CRDS-07B,W CLIFTON 10,197634751849,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-25,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,88.1,1162031,CRDS,1162031-CRDS,,1162031-CRDS-08B,W CLIFTON 10,197634751894,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-25,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,89.1,1162032,BBLC,1162032-BBLC,,1162032-BBLC-07.5EE,M CLIFTON 10 WIDE,197634753164,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,90.1,1162032,BBLC,1162032-BBLC,,1162032-BBLC-07EE,M CLIFTON 10 WIDE,197634753010,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1199,0.8,959.2,959.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,91.1,1162032,BBLC,1162032-BBLC,,1162032-BBLC-08.5EE,M CLIFTON 10 WIDE,197634753171,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,92.1,1162032,BBLC,1162032-BBLC,,1162032-BBLC-08EE,M CLIFTON 10 WIDE,197634753027,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-14,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,93.1,1162032,BBLC,1162032-BBLC,,1162032-BBLC-09.5EE,M CLIFTON 10 WIDE,197634753034,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,94.1,1162032,BBLC,1162032-BBLC,,1162032-BBLC-09EE,M CLIFTON 10 WIDE,197634753072,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-14,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,95.1,1162032,BBLC,1162032-BBLC,,1162032-BBLC-10.5EE,M CLIFTON 10 WIDE,197634753089,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,96.1,1162032,BBLC,1162032-BBLC,,1162032-BBLC-10EE,M CLIFTON 10 WIDE,197634753096,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1199,0.8,959.2,959.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,96.2,1162032,BBLC,1162032-BBLC,,1162032-BBLC-10EE,M CLIFTON 10 WIDE,197634753096,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1199,0.8,959.2,959.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,97.1,1162032,BBLC,1162032-BBLC,,1162032-BBLC-11EE,M CLIFTON 10 WIDE,197634753119,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-28,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,98.1,1162032,RNN,1162032-RNN,,1162032-RNN-08.5EE,M CLIFTON 10 WIDE,198605172755,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-25,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,99.1,1162032,RNN,1162032-RNN,,1162032-RNN-08EE,M CLIFTON 10 WIDE,198605172762,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-25,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1199,0.8,959.2,959.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,100.1,1162032,RNN,1162032-RNN,,1162032-RNN-09.5EE,M CLIFTON 10 WIDE,198605172779,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-25,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,101.1,1162032,RNN,1162032-RNN,,1162032-RNN-09EE,M CLIFTON 10 WIDE,198605172786,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-25,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,102.1,1162032,RNN,1162032-RNN,,1162032-RNN-10EE,M CLIFTON 10 WIDE,198605172625,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-25,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1199,0.8,959.2,959.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,103.1,1162050,BBLC,1162050-BBLC,,1162050-BBLC-06.5D,W CLIFTON 10 WIDE,197634754376,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,104.1,1162050,BBLC,1162050-BBLC,,1162050-BBLC-06D,W CLIFTON 10 WIDE,197634754383,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1199,0.8,959.2,959.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,105.1,1162050,BBLC,1162050-BBLC,,1162050-BBLC-07.5D,W CLIFTON 10 WIDE,197634754390,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,106.1,1162050,BBLC,1162050-BBLC,,1162050-BBLC-07D,W CLIFTON 10 WIDE,197634754406,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,107.1,1162050,BBLC,1162050-BBLC,,1162050-BBLC-08.5D,W CLIFTON 10 WIDE,197634754420,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,108.1,1162050,BBLC,1162050-BBLC,,1162050-BBLC-08D,W CLIFTON 10 WIDE,197634754284,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-28,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,109.1,1162050,VCH,1162050-VCH,,1162050-VCH-06.5D,W CLIFTON 10 WIDE,197634755120,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-28,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,110.1,1162050,VCH,1162050-VCH,,1162050-VCH-06D,W CLIFTON 10 WIDE,197634755113,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-26,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1199,0.8,959.2,959.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,111.1,1162050,VCH,1162050-VCH,,1162050-VCH-07.5D,W CLIFTON 10 WIDE,197634755274,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-25,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,112.1,1162050,VCH,1162050-VCH,,1162050-VCH-07D,W CLIFTON 10 WIDE,197634755137,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,113.1,1162050,VCH,1162050-VCH,,1162050-VCH-08.5D,W CLIFTON 10 WIDE,197634755175,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-28,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,114.1,1162050,VCH,1162050-VCH,,1162050-VCH-08D,W CLIFTON 10 WIDE,197634755182,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-28,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1199,0.8,959.2,1918.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,115.1,1162532,BBLC,1162532-BBLC,,1162532-BBLC-07.5D,M KAHA 3 LOW GTX,197634763163,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-28,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,116.1,1162532,BBLC,1162532-BBLC,,1162532-BBLC-08.5D,M KAHA 3 LOW GTX,197634763187,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,117.1,1162532,BBLC,1162532-BBLC,,1162532-BBLC-08D,M KAHA 3 LOW GTX,197634763194,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,118.1,1162532,BBLC,1162532-BBLC,,1162532-BBLC-09.5D,M KAHA 3 LOW GTX,197634763200,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1799,0.8,1439.2,2878.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,119.1,1162532,BBLC,1162532-BBLC,,1162532-BBLC-09D,M KAHA 3 LOW GTX,197634763217,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,120.1,1162532,BBLC,1162532-BBLC,,1162532-BBLC-10.5D,M KAHA 3 LOW GTX,197634763255,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-28,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,121.1,1162532,BBLC,1162532-BBLC,,1162532-BBLC-10D,M KAHA 3 LOW GTX,197634763262,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-28,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1799,0.8,1439.2,2878.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,122.1,1162532,RWL,1162532-RWL,,1162532-RWL-07.5D,M KAHA 3 LOW GTX,197634763569,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-25,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,123.1,1162532,RWL,1162532-RWL,,1162532-RWL-08.5D,M KAHA 3 LOW GTX,197634763583,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-25,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1799,0.8,1439.2,2878.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,124.1,1162532,RWL,1162532-RWL,,1162532-RWL-08D,M KAHA 3 LOW GTX,197634763590,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-25,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,125.1,1162532,RWL,1162532-RWL,,1162532-RWL-09.5D,M KAHA 3 LOW GTX,197634763606,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-28,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1799,0.8,1439.2,2878.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,126.1,1162532,RWL,1162532-RWL,,1162532-RWL-09D,M KAHA 3 LOW GTX,197634763613,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-25,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1799,0.8,1439.2,2878.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,127.1,1162532,RWL,1162532-RWL,,1162532-RWL-10D,M KAHA 3 LOW GTX,197634763651,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1799,0.8,1439.2,2878.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,128.1,1162532,RWL,1162532-RWL,,1162532-RWL-11D,M KAHA 3 LOW GTX,197634763514,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-27,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,129.1,1162850,CRBN,1162850-CRBN,,1162850-CRBN-09.5/10.5,U PROJECT TRANSPORT,197634768823,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-14,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1299,0.8,1039.2,2078.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,130.1,1162850,CRBN,1162850-CRBN,,1162850-CRBN-10.5/11.5,U PROJECT TRANSPORT,197634768854,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-14,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1299,0.8,1039.2,1039.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,131.1,1162850,SSTST,1162850-SSTST,,1162850-SSTST-07.5/08.5,U PROJECT TRANSPORT,197634769509,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-14,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1299,0.8,1039.2,1039.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,132.1,1162850,SSTST,1162850-SSTST,,1162850-SSTST-07/08,U PROJECT TRANSPORT,197634769318,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-25,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,1,1299,0.8,1039.2,1039.2
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,133.1,1162850,SSTST,1162850-SSTST,,1162850-SSTST-08.5/09.5,U PROJECT TRANSPORT,197634769301,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-14,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1299,0.8,1039.2,2078.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,134.1,1162850,SSTST,1162850-SSTST,,1162850-SSTST-08/09,U PROJECT TRANSPORT,197634769516,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-14,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1299,0.8,1039.2,2078.4
Deckers Shanghai OU,22790272-HOKA,Customer 9,HOKA,133274727,F25_HCN-800001095_MONO-SIZE,Bulk Order Pre-Season-Shanghai,BOOKED,135.1,1162850,SSTST,1162850-SSTST,,1162850-SSTST-09.5/10.5,U PROJECT TRANSPORT,197634769325,AWAITING_SHIPPING,F25,F25,2025-03-24,2025-08-14,2025-12-18,2025-12-31,HOKA-CH-WHOLESALE,2,1299,0.8,1039.2,2078.4
